Tweet ID,Timestamp,Text,Name,Dog Type,Rating Numerator,Rating Denominator,Fav Count,RT Count,Prediction,Prediction Confidence,Dog Breed,URL,Picture URL
828011680017821696,2017-02-04 22:45:42,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously ,Brutus,,11,10,11411,2451,American_Staffordshire_terrier,0.936662,True,https://t.co/rkhCFfDtxB,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg
827653905312006145,2017-02-03 23:04:02,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats ,Boots,,12,10,16983,3433,collie,0.285555,True,https://t.co/eAA8lratd3,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg
827600520311402496,2017-02-03 19:31:54,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone ,Tucker,,13,10,8143,1082,Pembroke,0.32563800000000004,True,https://t.co/vrppizPGdb,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg
827324948884643840,2017-02-03 01:16:53,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face ",Ralphie,,12,10,17523,3510,golden_retriever,0.352486,True,https://t.co/UU3KqQF5n5,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg
827199976799354881,2017-02-02 17:00:17,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie ,Charlie,,13,10,11659,2579,Great_Dane,0.8696809999999999,True,https://t.co/UkyQibIBzZ,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg
826958653328592898,2017-02-02 01:01:21,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 ,Loki,doggo,12,10,23767,5757,golden_retriever,0.6173890000000001,True,https://t.co/QV5nx6otZR,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg
826848821049180160,2017-02-01 17:44:55,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af ,Cupid,doggo,13,10,40325,11878,Great_Pyrenees,0.858764,True,https://t.co/WS0Gha8vRh,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg
826598365270007810,2017-02-01 01:09:42,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life ,Pawnd,,13,10,11117,2709,French_bulldog,0.628119,True,https://t.co/YprN62Z74I,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg
826476773533745153,2017-01-31 17:06:32,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 ,Pilot,doggo,12,10,20275,4821,German_shepherd,0.7418600000000001,True,https://t.co/YIV8sw8xkh,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg
826240494070030336,2017-01-31 01:27:39,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 ,None,,11,10,14614,2965,French_bulldog,0.903048,True,https://t.co/srXL2s868C,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg
826204788643753985,2017-01-30 23:05:46,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
 ",None,doggo,13,10,5361,1075,Labrador_retriever,0.782058,True,https://t.co/1httNYrCeW,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg
826115272272650244,2017-01-30 17:10:04,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy ,Ike,,13,10,17299,3599,tennis_ball,0.997071,False,https://t.co/6gHoGah9nm,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg
825876512159186944,2017-01-30 01:21:19,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer ,Mo,,11,10,11525,2146,shopping_cart,0.995941,False,https://t.co/feNwTq12S5,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg
825829644528148480,2017-01-29 22:15:05,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console ,Toby,,12,10,14025,2848,Great_Pyrenees,0.8534069999999999,True,https://t.co/YimNdkZrhM,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg
825147591692263424,2017-01-28 01:04:51,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 ,Sweet,,13,10,20181,5244,Pekinese,0.354823,True,https://t.co/AyBEmx56MD,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg
824775126675836928,2017-01-27 00:24:48,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling ,Scooter,,12,10,16508,4069,Border_terrier,0.610499,True,https://t.co/F0VWg2GztI,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg
824663926340194305,2017-01-26 17:02:56,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho ,Wilson,,13,10,11113,1993,English_setter,0.526488,True,https://t.co/A5Mx4h1FSM,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg
824297048279236611,2017-01-25 16:45:05,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet ,Nala,,11,10,16625,4463,teddy,0.58823,False,https://t.co/EmJbG0skLt,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg
823939628516474880,2017-01-24 17:04:50,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable ,Cash,,12,10,11755,3123,schipperke,0.23407600000000006,True,https://t.co/m0hrATIEyw,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg
823699002998870016,2017-01-24 01:08:40,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 ,Winston,,12,10,13826,2772,cairn,0.203999,True,https://t.co/yCydYURYEL,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg
823581115634085888,2017-01-23 17:20:14,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat ,Crawford,,11,10,14376,3031,dingo,0.280949,False,https://t.co/6F5Rrp472U,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg
823322678127919110,2017-01-23 00:13:17,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with ,Wyatt,,11,10,17437,4637,cowboy_boot,0.990253,False,https://t.co/stkJ377KK7,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg
822975315408461824,2017-01-22 01:12:59,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry ,Albus,,12,10,19139,3958,bathtub,0.331098,False,https://t.co/yUM8jYStuG,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg
822859134160621569,2017-01-21 17:31:20,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 ,Hobbes,,12,10,14576,2622,malinois,0.332897,True,https://t.co/SSQE06XClS,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg
822610361945911296,2017-01-21 01:02:48,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 ,None,,12,10,16327,3423,cocker_spaniel,0.6644869999999999,True,https://t.co/mcagPeENIh,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg
822489057087389700,2017-01-20 17:00:46,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 ,Paisley,,13,10,20083,7390,Samoyed,0.416769,True,https://t.co/liJGwMp17E,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg
822244816520155136,2017-01-20 00:50:15,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 ,None,,11,10,38832,11421,Samoyed,0.585441,True,https://t.co/rLi83ZyCL5,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg
821886076407029760,2017-01-19 01:04:45,This is Jimison. He was just called a good boy. 13/10 ,Jimison,,13,10,12582,2692,golden_retriever,0.26623800000000003,True,https://t.co/djMep7mGkV,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg
821765923262631936,2017-01-18 17:07:18,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af ,Duchess,doggo,13,10,9317,1899,golden_retriever,0.980071,True,https://t.co/maDNMETA52,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg
821522889702862852,2017-01-18 01:01:34,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself ,Harlso,,13,10,8871,2030,Doberman,0.7635390000000001,True,https://t.co/IzcaR3Nqyn,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg
821407182352777218,2017-01-17 17:21:47,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) ,Sundance,doggo,14,10,13075,5053,Irish_setter,0.5054960000000001,True,https://t.co/Xn5AQtiqzG,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg
821149554670182400,2017-01-17 00:18:04,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 ,Luca,,12,10,9718,2320,German_shepherd,0.515933,True,https://t.co/r8DxA8DYJ2,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg
821107785811234820,2017-01-16 21:32:06,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey ,None,doggo,11,10,10645,2487,Pomeranian,0.85659,True,https://t.co/8SiwKDlRcl,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg
821044531881721856,2017-01-16 17:20:45,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor ,Flash,,12,10,14021,2636,Old_English_sheepdog,0.14802,True,https://t.co/bryVdNaRcu,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg
820749716845686786,2017-01-15 21:49:15,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution ,Sunny,,13,10,34984,11525,golden_retriever,0.8380120000000001,True,https://t.co/EMq8Ud6Ze1,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg
820314633777061888,2017-01-14 17:00:24,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

 ",None,,14,10,3706,648,Gordon_setter,0.940724,True,https://t.co/XQlmPTLHPl,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg
820078625395449857,2017-01-14 01:22:35,I've never wanted to go to a camp more in my entire life. 12/10 for all on board ,None,,12,10,21979,7246,school_bus,0.999833,False,https://t.co/wJZlpGFEbD,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg
819924195358416896,2017-01-13 15:08:56,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him ,None,doggo,11,10,14305,5607,bathtub,0.100896,False,https://t.co/XdRNXNYD4E,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg
819711362133872643,2017-01-13 01:03:12,This is Howie. He just bloomed. 11/10 revolutionary af ,Howie,,11,10,14916,3604,acorn_squash,0.8487040000000001,False,https://t.co/m5fYxrO3IU,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg
819588359383371776,2017-01-12 16:54:26,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy ,Jazzy,,13,10,10606,2271,Cardigan,0.5479350000000001,True,https://t.co/52cItP0vIO,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg
819347104292290561,2017-01-12 00:55:47,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously ,Anna,,12,10,8008,1383,Rottweiler,0.909106,True,https://t.co/8rUL99bX4W,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg
819227688460238848,2017-01-11 17:01:16,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,Finn,,12,10,25652,7733,Border_terrier,0.4824520000000001,True,https://t.co/ii5eNX5LJT,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg
819006400881917954,2017-01-11 02:21:57,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet ,Sunny,doggo,14,10,49960,21794,prison,0.907083,False,https://t.co/YOC1fHFCSb,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg
819004803107983360,2017-01-11 02:15:36,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet ,Bo,doggo,14,10,95450,42228,standard_poodle,0.351308,True,https://t.co/AdPKrI8BZ1,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg
818627210458333184,2017-01-10 01:15:10,Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,Wafer,,13,10,24597,8564,Labrador_retriever,0.384188,True,https://t.co/I7bkhxBxUG,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg
818614493328580609,2017-01-10 00:24:38,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,Bear,,12,10,10971,2982,Chihuahua,0.450722,True,https://t.co/FOF0hBDxP8,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg
818536468981415936,2017-01-09 19:14:36,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,Tom,,11,10,12127,2873,swing,0.999403,False,https://t.co/6fSVcn9HAU,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg
818259473185828864,2017-01-09 00:53:55,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,Florence,,12,10,12197,2621,miniature_schnauzer,0.367368,True,https://t.co/rnkvT2kvib,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg
818145370475810820,2017-01-08 17:20:31,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,Autumn,,11,10,13671,3014,golden_retriever,0.621931,True,https://t.co/JlPug12E5Z,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg
817827839487737858,2017-01-07 20:18:46,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,Buddy,,13,10,57622,31314,cocker_spaniel,0.387608,True,https://t.co/q2BgNIi3OA,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg
817777686764523521,2017-01-07 16:59:28,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",Dido,doggo,13,10,11901,3084,curly-coated_retriever,0.733256,True,https://t.co/m7isZrOBX7,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg
817536400337801217,2017-01-07 01:00:41,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ",Eugene,,12,10,13105,3505,pug,0.971358,True,https://t.co/jQUdvtdYMu,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg
817423860136083457,2017-01-06 17:33:29,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,Ken,,13,10,38260,17504,ice_bear,0.3362,False,https://t.co/btzf1zTDeQ,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg
817415592588222464,2017-01-06 17:00:38,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

 ",Strudel,,11,10,6267,1131,Doberman,0.806163,True,https://t.co/3uxgLz8d0l,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg
817171292965273600,2017-01-06 00:49:53,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,Tebow,,13,10,9690,2326,golden_retriever,0.295483,True,https://t.co/56uBP28eqw,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg
817120970343411712,2017-01-05 21:29:55,Name a more iconic quartet... I'll wait. 13/10 for all ,None,,13,10,13367,3011,Saluki,0.568809,True,https://t.co/kCLgD8687T,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg
817056546584727552,2017-01-05 17:13:55,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,Chloe,,11,10,9517,1927,kelpie,0.8644149999999999,True,https://t.co/r6SLVN2VUH,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg
816816676327063552,2017-01-05 01:20:46,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,Timber,,12,10,11071,2361,malamute,0.668164,True,https://t.co/dVVavqpeF9,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg
816697700272001025,2017-01-04 17:27:59,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,Binky,,12,10,10905,2545,Chihuahua,0.756992,True,https://t.co/WFt82XLyEF,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg
816450570814898180,2017-01-04 01:05:59,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,Moose,,13,10,33961,9366,web_site,0.35285700000000003,False,https://t.co/LIhmM7i70k,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg
816336735214911488,2017-01-03 17:33:39,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,Dudley,,11,10,9564,2269,Labrador_retriever,0.91933,True,https://t.co/nuJxtmlLcY,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg
816091915477250048,2017-01-03 01:20:49,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,Comet,,12,10,9927,2500,Pomeranian,0.967345,True,https://t.co/tlfuZ25IMi,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg
815990720817401858,2017-01-02 18:38:42,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

 ",Jack,,11,10,5545,1207,Chihuahua,0.428756,True,https://t.co/r4W111FzAq,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg
815736392542261248,2017-01-02 01:48:06,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,Akumi,,11,10,10937,2625,Border_collie,0.5489069999999999,True,https://t.co/gd9UlLOCQ0,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg
815639385530101762,2017-01-01 19:22:38,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,Titan,,12,10,9161,1918,German_shepherd,0.8179529999999999,True,https://t.co/bLZuOh9sKy,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg
815390420867969024,2017-01-01 02:53:20,Happy New Year from the squad! 13/10 for all ,None,,13,10,11467,4407,restaurant,0.279846,False,https://t.co/9njRxyUd5L,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg
814638523311648768,2016-12-30 01:05:33,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,Olivia,,12,10,12511,3130,golden_retriever,0.650814,True,https://t.co/0LdNjoiNbv,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg
814530161257443328,2016-12-29 17:54:58,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,Alf,,12,10,9629,2156,miniature_poodle,0.626913,True,https://t.co/IOdgfnSE9G,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg
814153002265309185,2016-12-28 16:56:16,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,Oshie,,12,10,32000,10080,golden_retriever,0.490068,True,https://t.co/YIJo7X7K9J,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg
813910438903693312,2016-12-28 00:52:25,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,Chubbs,doggo,11,10,10342,2194,Siberian_husky,0.6993550000000001,True,https://t.co/z1VRj1cYZf,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg
813812741911748608,2016-12-27 18:24:12,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ",Gary,,14,10,40402,16267,French_bulldog,0.709146,True,https://t.co/uBnQTNEeGg,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg
813800681631023104,2016-12-27 17:36:16,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,Sky,,12,10,9300,2060,malamute,0.501159,True,https://t.co/OuaVvVkwJ1,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg
813217897535406080,2016-12-26 03:00:30,Here is Atlas. He went all out this year. 13/10 downright magical af ,Atlas,,13,10,20783,8476,Samoyed,0.905972,True,https://t.co/DVYIZOnO81,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg
813202720496779264,2016-12-26 02:00:11,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,None,doggo,11,10,10192,2090,cocker_spaniel,0.701852,True,https://t.co/cD967DjnIn,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg
813187593374461952,2016-12-26 01:00:05,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,None,,13,10,22085,5096,golden_retriever,0.888181,True,https://t.co/rvSANEsQZJ,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg
813172488309972993,2016-12-26 00:00:03,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,Eleanor,,12,10,10384,2236,doormat,0.954844,False,https://t.co/bxGwkJa2kE,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg
813157409116065792,2016-12-25 23:00:08,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,Layla,,12,10,8588,2557,Siamese_cat,0.8439110000000001,False,https://t.co/hwhCbhCjnV,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg
813142292504645637,2016-12-25 22:00:04,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,None,,13,10,9361,2728,beagle,0.848735,True,https://t.co/KK4XQK9SPi,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg
813127251579564032,2016-12-25 21:00:18,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup ,None,doggo,11,10,13242,3652,Norwegian_elkhound,0.432416,True,https://t.co/BzITyGw3JA,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg
813112105746448384,2016-12-25 20:00:07,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,Toby,,12,10,11515,3225,dingo,0.287369,False,https://t.co/zfdaGZlweq,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg
813096984823349248,2016-12-25 19:00:02,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,Rocky,doggo,11,10,11694,4207,Great_Dane,0.128056,True,https://t.co/soNL00XWVu,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg
813081950185472002,2016-12-25 18:00:17,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,Baron,,11,10,10989,3220,Doberman,0.909951,True,https://t.co/PjulYEXTvg,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg
813066809284972545,2016-12-25 17:00:08,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,Tyr,,12,10,8865,2276,toy_terrier,0.7764,True,https://t.co/syuTXARdtN,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg
813051746834595840,2016-12-25 16:00:16,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,Bauer,,13,10,23337,8503,golden_retriever,0.914804,True,https://t.co/AIMF8ouzvl,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg
812781120811126785,2016-12-24 22:04:54,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,Swagger,,10,10,8380,2191,bull_mastiff,0.989316,True,https://t.co/lXFM1l22bG,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg
812709060537683968,2016-12-24 17:18:34,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,Brandi,,12,10,7373,1665,Irish_setter,0.326873,True,https://t.co/AbBDuGZUpp,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg
812503143955202048,2016-12-24 03:40:19,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
 ",None,,13,10,6787,1424,loupe,0.546856,False,https://t.co/LRCTJpnCnS,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg
812466873996607488,2016-12-24 01:16:12,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,Mary,,12,10,8900,2231,bath_towel,0.0998035,False,https://t.co/BAJrfPvtux,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg
812372279581671427,2016-12-23 19:00:19,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,Moe,,13,10,15224,4252,golden_retriever,0.7848729999999999,True,https://t.co/gCnAeL2mvT,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg
811985624773361665,2016-12-22 17:23:53,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,Ted,,11,10,8102,1647,Staffordshire_bullterrier,0.6105729999999999,True,https://t.co/sIB5C6FDop,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg
811744202451197953,2016-12-22 01:24:33,This is Halo. She likes watermelon. 13/10 ,Halo,,13,10,8429,1884,Pekinese,0.386082,True,https://t.co/TZkiQZqwA6,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg
811627233043480576,2016-12-21 17:39:46,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,Augie,,10,10,14265,3650,beagle,0.39628,True,https://t.co/IU8S0n4oxn,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg
810896069567610880,2016-12-19 17:14:23,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine ",Hunter,,11,10,10093,2090,flat-coated_retriever,0.8208040000000001,True,https://t.co/zW1o0W4AYV,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg
810657578271330305,2016-12-19 01:26:42,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue ,Pavlov,,11,10,12192,3057,malamute,0.753521,True,https://t.co/MXd0AGDsRJ,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg
810284430598270976,2016-12-18 00:43:57,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil ,Phil,,13,10,39640,13369,malamute,0.620768,True,https://t.co/9p6ECXJMMu,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg
810254108431155201,2016-12-17 22:43:27,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet ",Gus,,12,10,16380,3901,Staffordshire_bullterrier,0.292556,True,https://t.co/DrsrQkEfnb,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg
